,Name,year,ESG,Board_size,Gender_diversity,Board_independent,CSR,CEO,Employee,age,years,nfrd
11654,SMITH & NEPHEW,2013,57.98,12,25,75,1,0,0,99,-1,0
11655,SMITH & NEPHEW,2014,56.37,9,33.33,84.62,1,0,0,100,0,1
11656,SMITH & NEPHEW,2015,66.29,11,27.27,81.82,1,0,5010,101,1,1
11657,SMITH & NEPHEW,2016,72.12,11,27.27,81.82,1,0,5004,102,2,1
11658,SMITH & NEPHEW,2017,72.56,12,25,78.57,1,0,4897,103,3,1
11659,SMITH & NEPHEW,2018,81.49,12,25,78.57,1,0,5000,104,4,1
11660,SMITH & NEPHEW,2019,81.53,9,33.33,83.33,1,0,5500,105,5,1
11661,SMITH & NEPHEW,2020,80.27,12,41.67,76.92,1,0,5500,106,6,1
11662,SMITH & NEPHEW,2021,78.22,11,27.27,83.33,1,0,5900,107,7,1
11663,SMITH & NEPHEW,2022,78.62,11,36.36,76.92,1,0,5590,108,8,1
11664,SMITH (DS),2003,0,0,0,0,0,0,0,27,-11,0
11665,SMITH (DS),2004,25.28,8,0,0,0,0,0,28,-10,0
11666,SMITH (DS),2005,19.37,9,0,0,0,0,0,29,-9,0
11667,SMITH (DS),2006,36.52,9,0,0,0,0,0,30,-8,0
11668,SMITH (DS),2007,35.19,10,0,40,0,0,0,31,-7,0
11669,SMITH (DS),2008,35.19,8,0,70,0,0,0,32,-6,0
11670,SMITH (DS),2009,46.38,8,0,62.5,1,0,0,33,-5,0
11671,SMITH (DS),2010,40.74,7,0,55.56,1,0,0,34,-4,0
11672,SMITH (DS),2011,39.74,7,0,44.44,1,0,0,35,-3,0
11673,SMITH (DS),2012,35.72,6,0,71.43,1,0,0,36,-2,0
11674,SMITH (DS),2013,40.18,8,12.5,62.5,1,0,0,37,-1,0
11675,SMITH (DS),2014,43.17,6,16.67,66.67,1,0,0,38,0,1
11676,SMITH (DS),2015,44.79,8,25,75,1,0,0,39,1,1
11677,SMITH (DS),2016,64.1,8,25,75,1,0,0,40,2,1
11678,SMITH (DS),2017,70.98,8,25,75,1,0,0,41,3,1
11679,SMITH (DS),2018,74.02,8,25,75,1,0,31091,42,4,1
11680,SMITH (DS),2019,75.1,9,22.22,80,1,0,34010,43,5,1
11681,SMITH (DS),2020,81.17,8,25,80,1,0,36019,44,6,1
11682,SMITH (DS),2021,80.24,8,37.5,80,1,0,36519,45,7,1
11683,SMITH (DS),2022,9.4,8,37.5,75,0,0,38108,46,8,1
11684,SMITHS GROUP,2008,38.11,7,0,60,1,0,0,1,-6,0
11685,SMITHS GROUP,2009,43.07,7,0,71.43,1,0,0,2,-5,0
11686,SMITHS GROUP,2010,55.98,8,12.5,70,1,0,0,3,-4,0
11687,SMITHS GROUP,2011,47.99,8,12.5,62.5,1,0,0,4,-3,0
11688,SMITHS GROUP,2012,48.01,8,25,77.78,1,0,0,5,-2,0
11689,SMITHS GROUP,2013,49.43,8,25,75,1,0,42392,6,-1,0
11690,SMITHS GROUP,2014,47.68,9,22.22,80,1,0,41634,7,0,1
11691,SMITHS GROUP,2015,49.62,8,25,77.78,1,0,37399,8,1,1
11692,SMITHS GROUP,2016,55.08,9,22.22,72.73,1,0,34256,9,2,1
11693,SMITHS GROUP,2017,63.56,9,22.22,80,1,0,32130,10,3,1
11694,SMITHS GROUP,2018,52.39,10,10,81.82,1,0,29237,11,4,1
11695,SMITHS GROUP,2019,52.66,10,20,81.82,1,0,32005,12,5,1
11696,SMITHS GROUP,2020,60.32,12,33.33,83.33,1,0,37926,13,6,1
11697,SMITHS GROUP,2021,54.75,10,40,76.92,1,0,36824,14,7,1
11698,SMITHS GROUP,2022,55.64,10,50,72.73,1,0,34619,15,8,1
11699,SMURFIT KAPPA GROUP,2003,0,0,0,0,0,0,8638,2,-11,0
11700,SMURFIT KAPPA GROUP,2004,0,0,0,0,0,1,9218,3,-10,0
11701,SMURFIT KAPPA GROUP,2005,0,0,0,0,0,1,9702,4,-9,0
11702,SMURFIT KAPPA GROUP,2006,0,0,0,0,0,1,11309,5,-8,0
11703,SMURFIT KAPPA GROUP,2007,0,0,0,0,0,1,11516,6,-7,0
11704,SMURFIT KAPPA GROUP,2008,0,0,0,0,0,1,12900,7,-6,0
11705,SMURFIT KAPPA GROUP,2009,0,0,0,0,0,1,12369,8,-5,0
11706,SMURFIT KAPPA GROUP,2010,0,0,0,0,0,1,13482,9,-4,0
11707,SMURFIT KAPPA GROUP,2011,0,0,0,0,0,1,15254,10,-3,0
11708,SMURFIT KAPPA GROUP,2012,79.21,14,14.29,50,1,1,15233,11,-2,0
11709,SMURFIT KAPPA GROUP,2013,81.78,14,14.29,60,1,1,16293,12,-1,0
11710,SMURFIT KAPPA GROUP,2014,81.11,14,14.29,71.43,1,1,16895,13,0,1
11711,SMURFIT KAPPA GROUP,2015,83.27,13,15.38,81.25,1,1,17281,14,1,1
11712,SMURFIT KAPPA GROUP,2016,80.07,13,15.38,78.57,1,1,17419,15,2,1
11713,SMURFIT KAPPA GROUP,2017,77.05,12,16.67,85.71,1,1,18484,16,3,1
11714,SMURFIT KAPPA GROUP,2018,76.94,12,16.67,84.62,1,1,20060,17,4,1
11715,SMURFIT KAPPA GROUP,2019,80.89,10,20,84.62,1,1,25141,18,5,1
11716,SMURFIT KAPPA GROUP,2020,83.46,12,33.33,75,1,1,24848,19,6,1
11717,SMURFIT KAPPA GROUP,2021,83.73,12,33.33,75,1,1,27059,20,7,1
11718,SMURFIT KAPPA GROUP,2022,81.7,12,33.33,75,1,1,27708,21,8,1
11719,SNAM,2003,63.84,8,0,0,1,0,18067,37,-11,0
11720,SNAM,2004,58.62,8,0,0,1,0,17772,38,-10,0
11721,SNAM,2005,69.41,8,0,37.5,0,0,18948,39,-9,0
11722,SNAM,2006,55.86,8,0,0,0,0,19672,40,-8,0
11723,SNAM,2007,69.92,8,0,50,1,0,19506,41,-7,0
11724,SNAM,2008,73.58,9,0,55.56,1,0,21291,42,-6,0
11725,SNAM,2009,72.31,9,0,55.56,1,0,20235,43,-5,0
11726,SNAM,2010,80.43,12,25,56.25,1,0,20717,44,-4,0
11727,SNAM,2011,83.39,12,25,58.33,1,0,18912,45,-3,0
11728,SNAM,2012,81.73,12,33.33,46.67,1,0,18168,46,-2,0
11729,SNAM,2013,80.14,12,50,68.75,1,0,15870,47,-1,0
11730,SNAM,2014,80.19,12,50,58.33,1,0,15714,48,0,1
11731,SNAM,2015,79.06,11,45.45,58.33,1,0,15605,49,1,1
11732,SNAM,2016,81.5,9,44.44,53.85,1,0,16087,50,2,1
11733,SNAM,2017,85.21,9,44.44,55.56,1,1,15804,51,3,1
11734,SNAM,2018,90.87,9,44.44,55.56,1,1,15562,52,4,1
11735,SNAM,2019,85.64,9,33.33,64.29,1,1,15819,53,5,1
11736,SNAM,2020,91.36,10,33.33,60,1,1,16193,54,6,1
11737,SNAM,2021,91.88,9,33.33,66.67,1,1,16347,55,7,1
11738,SNAM,2022,94.19,10,44.44,64.29,1,1,16957,56,8,1
11739,SOCIETE GENERALE,2003,44.41,17,5.88,0,0,0,6279,4,-11,0
11740,SOCIETE GENERALE,2004,41.68,17,5.88,0,0,1,7519,5,-10,0
11741,SOCIETE GENERALE,2005,66.45,16,6.25,0,0,1,10314,6,-9,0
11742,SOCIETE GENERALE,2006,72.12,14,7.14,0,0,1,10664,7,-8,0
11743,SOCIETE GENERALE,2007,76.87,16,6.25,47.06,1,1,11383,8,-7,0
11744,SOCIETE GENERALE,2008,77.66,13,15.38,52.94,1,1,11162,9,-6,0
11745,SOCIETE GENERALE,2009,84.87,15,20,52.63,1,1,9786,10,-5,0
11746,SOCIETE GENERALE,2010,84.43,14,21.43,71.43,1,1,9127,11,-4,0
11747,SOCIETE GENERALE,2011,84.5,14,35.71,73.33,1,1,9147,12,-3,0
11748,SOCIETE GENERALE,2012,84.28,15,40,64.71,1,1,9107,13,-2,0
11749,SOCIETE GENERALE,2013,85.09,15,46.67,68.75,1,1,9127,14,-1,0
11750,SOCIETE GENERALE,2014,84.01,16,43.75,75,1,1,9727,15,0,1
11751,SOCIETE GENERALE,2015,85.09,14,50,83.33,1,1,10434,16,1,1
11752,SOCIETE GENERALE,2016,88.5,13,53.85,80,1,1,11809,17,2,1
11753,SOCIETE GENERALE,2017,87.79,15,46.67,81.25,1,1,12222,18,3,1
11754,SOCIETE GENERALE,2018,88.22,14,42.86,76.47,1,1,12637,19,4,1
11755,SOCIETE GENERALE,2019,86.93,14,42.86,78.57,1,1,12961,20,5,1
11756,SOCIETE GENERALE,2020,86.17,14,42.86,80,1,1,11491,21,6,1
11757,SOCIETE GENERALE,2021,82.95,15,40,70.59,1,1,8717,22,7,1
11758,SOCIETE GENERALE,2022,82.88,15,40,73.33,1,1,8826,23,8,1
11759,SODEXO,2003,64.24,12,25,0,0,0,69669,47,-11,0
11760,SODEXO,2004,62.15,12,25,0,0,1,53803,48,-10,0
11761,SODEXO,2005,56.8,14,28.57,0,0,1,53806,49,-9,0
11762,SODEXO,2006,70.37,14,28.57,0,0,1,56085,50,-8,0
11763,SODEXO,2007,81.1,14,28.57,42.86,1,1,60435,51,-7,0
11764,SODEXO,2008,80.78,14,28.57,42.86,1,1,57815,52,-6,0
11765,SODEXO,2009,76.97,13,23.08,38.46,1,1,52931,53,-5,0
11766,SODEXO,2010,83.76,13,30.77,42.86,1,1,51645,54,-4,0
11767,SODEXO,2011,82.36,12,33.33,46.15,1,1,52557,55,-3,0
11768,SODEXO,2012,82.26,13,38.46,46.15,0,1,56618,56,-2,0
11769,SODEXO,2013,80.69,13,38.46,46.15,0,1,57105,57,-1,0
11770,SODEXO,2014,71.89,13,38.46,42.86,0,1,57866,58,0,1
11771,SODEXO,2015,75.37,14,35.71,42.86,1,1,48470,59,1,1
11772,SODEXO,2016,81.69,15,40,43.75,1,1,42903,60,2,1
11773,SODEXO,2017,81.86,15,46.67,43.75,1,1,40400,61,3,1
11774,SODEXO,2018,80.99,14,50,43.75,1,1,37450,62,4,1
11775,SODEXO,2019,75.28,13,53.85,42.86,1,1,33585,63,5,1
11776,SODEXO,2020,79.61,13,53.85,53.33,1,1,31517,64,6,1
11777,SODEXO,2021,78.31,13,53.85,57.14,1,1,28699,65,7,1
11778,SODEXO,2022,76.82,12,58.33,57.14,1,1,27666,66,8,1
11779,SOFINA,2003,0,0,0,0,0,1,37632,16,-11,0
11780,SOFINA,2004,0,0,0,0,0,0,38502,17,-10,0
11781,SOFINA,2005,0,0,0,0,0,1,37454,18,-9,0
11782,SOFINA,2006,0,0,0,0,0,1,39780,19,-8,0
11783,SOFINA,2007,5.82,9,0,50,0,1,41645,20,-7,0
11784,SOFINA,2008,9.34,11,0,54.55,0,1,43201,21,-6,0
11785,SOFINA,2009,7.8,12,8.33,38.46,0,1,38530,22,-5,0
11786,SOFINA,2010,10.46,12,8.33,38.46,0,1,44742,23,-4,0
11787,SOFINA,2011,6.67,14,14.29,40,0,1,46039,24,-3,0
11788,SOFINA,2012,7.17,14,14.29,40,0,1,46775,25,-2,0
11789,SOFINA,2013,9.12,14,14.29,42.86,0,1,48401,26,-1,0
11790,SOFINA,2014,16.29,14,14.29,42.86,0,1,48593,27,0,1
11791,SOFINA,2015,8.52,14,14.29,50,0,1,46635,28,1,1
11792,SOFINA,2016,6.05,14,14.29,43.75,0,1,44868,29,2,1
11793,SOFINA,2017,8.37,14,14.29,46.67,0,1,45678,30,3,1
11794,SOFINA,2018,7.83,18,33.33,55.56,0,1,44428,31,4,1
11795,SOFINA,2019,12.59,18,33.33,55.56,0,1,43360,32,5,1
11796,SOFINA,2020,15.65,17,35.29,50,0,1,40963,33,6,1
11797,SOFINA,2021,25.37,17,35.29,52.94,1,1,42602,34,7,1
11798,SOFINA,2022,33.4,15,40,52.94,1,1,42641,35,8,1
11799,SOFTCAT,2003,0,0,0,0,0,0,7451,11,-11,0
11800,SOFTCAT,2004,0,0,0,0,0,0,7866,12,-10,0
11801,SOFTCAT,2005,0,0,0,0,0,0,8618,13,-9,0
11802,SOFTCAT,2006,0,0,0,0,0,0,8830,14,-8,0
11803,SOFTCAT,2007,0,0,0,0,0,0,9190,15,-7,0
11804,SOFTCAT,2008,0,0,0,0,0,0,9757,16,-6,0
11805,SOFTCAT,2009,0,0,0,0,0,0,9764,17,-5,0
11806,SOFTCAT,2010,0,0,0,0,0,0,10172,18,-4,0
11807,SOFTCAT,2011,0,0,0,0,0,0,10743,19,-3,0
11808,SOFTCAT,2012,0,0,0,0,0,0,10477,20,-2,0
11809,SOFTCAT,2013,0,0,0,0,0,0,11036,21,-1,0
11810,SOFTCAT,2014,0,0,0,0,0,0,13468,22,0,1
11811,SOFTCAT,2015,12.82,3,0,0,0,1,14686,23,1,1
11812,SOFTCAT,2016,28.72,6,16.67,50,0,1,15644,24,2,1
11813,SOFTCAT,2017,29.87,6,16.67,50,0,1,15933,25,3,1
11814,SOFTCAT,2018,22.59,6,16.67,42.86,0,1,16377,26,4,1
11815,SOFTCAT,2019,30.53,6,33.33,57.14,0,1,17637,27,5,1
11816,SOFTCAT,2020,52.41,6,50,57.14,0,1,17914,28,6,1
11817,SOFTCAT,2021,48.01,6,50,50,1,1,18369,29,7,1
11818,SOFTCAT,2022,47.97,7,57.14,57.14,1,1,19012,30,8,1
11819,SOITEC,2003,0,0,0,0,0,0,32300,56,-11,0
11820,SOITEC,2004,0,0,0,0,0,1,27200,57,-10,0
11821,SOITEC,2005,0,0,0,0,0,1,30600,58,-9,0
11822,SOITEC,2006,0,0,0,0,0,1,31800,59,-8,0
11823,SOITEC,2007,0,0,0,0,0,1,21400,60,-7,0
11824,SOITEC,2008,0,0,0,0,0,1,22800,61,-6,0
11825,SOITEC,2009,0,0,0,0,0,1,21800,62,-5,0
11826,SOITEC,2010,0,0,0,0,0,1,23600,63,-4,0
11827,SOITEC,2011,0,0,0,0,0,1,22900,64,-3,0
11828,SOITEC,2012,0,0,0,0,0,1,22900,65,-2,0
11829,SOITEC,2013,0,0,0,0,0,1,23250,66,-1,0
11830,SOITEC,2014,0,0,0,0,0,1,23200,67,0,1
11831,SOITEC,2015,0,0,0,0,0,1,23250,68,1,1
11832,SOITEC,2016,0,0,0,0,0,1,22000,69,2,1
11833,SOITEC,2017,0,0,0,0,0,1,21900,70,3,1
11834,SOITEC,2018,47.46,11,36.36,50,0,1,13650,71,4,1
11835,SOITEC,2019,49.31,10,40,50,0,1,14250,72,5,1
11836,SOITEC,2020,53.68,12,41.67,35.71,1,1,15050,73,6,1
11837,SOITEC,2021,69.78,14,42.86,35.71,1,1,14550,74,7,1
11838,SOITEC,2022,66.73,14,42.86,35.71,1,1,15250,75,8,1
11839,SONOVA N,2003,14.89,6,16.67,0,0,0,0,35,-11,0
11840,SONOVA N,2004,23.8,7,14.29,0,0,1,30484,36,-10,0
11841,SONOVA N,2005,28.66,6,16.67,100,0,1,29269,37,-9,0
11842,SONOVA N,2006,26.22,6,16.67,0,0,1,42259,38,-8,0
11843,SONOVA N,2007,21.6,5,20,0,0,1,41461,39,-7,0
11844,SONOVA N,2008,36.86,5,20,100,0,1,40906,40,-6,0
11845,SONOVA N,2009,52.23,5,20,100,0,1,39267,41,-5,0
11846,SONOVA N,2010,47.74,8,12.5,75,0,1,38373,42,-4,0
11847,SONOVA N,2011,48.45,8,12.5,66.67,0,1,38068,43,-3,0
11848,SONOVA N,2012,43.84,8,12.5,0,0,1,39096,44,-2,0
11849,SONOVA N,2013,50.19,8,12.5,0,1,1,40830,45,-1,0
11850,SONOVA N,2014,64.73,8,0,88.89,1,1,41523,46,0,1
11851,SONOVA N,2015,66.8,9,11.11,88.89,1,1,45000,47,1,1
11852,SONOVA N,2016,67.32,8,12.5,88.89,1,1,45000,48,2,1
11853,SONOVA N,2017,77.24,8,25,100,1,1,46000,49,3,1
11854,SONOVA N,2018,80.16,8,25,100,1,1,46000,50,4,1
11855,SONOVA N,2019,83.73,9,22.22,88.89,1,1,46000,51,5,1
11856,SONOVA N,2020,83.81,8,25,88.89,1,1,46000,52,6,1
11857,SONOVA N,2021,88.01,9,22.22,88.89,1,1,48000,53,7,1
11858,SONOVA N,2022,83.77,12,27.27,100,1,1,48000,54,8,1
11859,SOPRA STERIA GROUP,2003,0,0,0,0,0,1,2484,17,-11,0
11860,SOPRA STERIA GROUP,2004,0,0,0,0,0,1,2473,18,-10,0
11861,SOPRA STERIA GROUP,2005,0,0,0,0,0,1,2466,19,-9,0
11862,SOPRA STERIA GROUP,2006,0,0,0,0,0,1,2403,20,-8,0
11863,SOPRA STERIA GROUP,2007,0,0,0,0,0,1,2357,21,-7,0
11864,SOPRA STERIA GROUP,2008,0,0,0,0,0,1,2345,22,-6,0
11865,SOPRA STERIA GROUP,2009,0,0,0,0,0,1,6187,23,-5,0
11866,SOPRA STERIA GROUP,2010,0,0,0,0,0,1,6104,24,-4,0
11867,SOPRA STERIA GROUP,2011,0,0,0,0,0,1,6187,25,-3,0
11868,SOPRA STERIA GROUP,2012,0,0,0,0,0,1,6067,26,-2,0
11869,SOPRA STERIA GROUP,2013,0,0,0,0,0,1,6034,27,-1,0
11870,SOPRA STERIA GROUP,2014,0,0,0,0,0,1,6072,28,0,1
11871,SOPRA STERIA GROUP,2015,0,0,0,0,0,1,6303,29,1,1
11872,SOPRA STERIA GROUP,2016,46.63,19,36.84,42.11,1,1,2883,30,2,1
11873,SOPRA STERIA GROUP,2017,60.59,19,42.11,45,1,1,2919,31,3,1
11874,SOPRA STERIA GROUP,2018,59.91,16,43.75,43.48,1,1,3016,32,4,1
11875,SOPRA STERIA GROUP,2019,58.56,15,46.67,43.75,1,1,3025,33,5,1
11876,SOPRA STERIA GROUP,2020,60.07,15,46.67,44.44,1,1,3249,34,6,1
11877,SOPRA STERIA GROUP,2021,78.69,15,46.67,53.33,1,1,3430,35,7,1
11878,SOPRA STERIA GROUP,2022,0,0,0,0,0,1,3610,36,8,1
11879,SPECTRIS,2012,62.17,8,12.5,50,0,0,421391,1,-2,0
11880,SPECTRIS,2013,62.83,9,11.11,44.44,0,0,427921,2,-1,0
11881,SPECTRIS,2014,74.24,8,25,60,0,0,419317,3,0,1
11882,SPECTRIS,2015,74.19,9,22.22,80,0,0,422844,4,1,1
11883,SPECTRIS,2016,75.25,7,14.29,77.78,0,0,425594,5,2,1
11884,SPECTRIS,2017,74.34,9,22.22,80,1,0,427268,6,3,1
11885,SPECTRIS,2018,68.52,9,22.22,70,1,0,460663,7,4,1
11886,SPECTRIS,2019,70.15,10,30,72.73,1,0,470237,8,5,1
11887,SPECTRIS,2020,72.56,9,33.33,80,1,0,422712,9,6,1
11888,SPECTRIS,2021,65.02,10,30,81.82,1,0,412088,10,7,1
11889,SPECTRIS,2022,71.01,9,33.33,77.78,1,0,421991,11,8,1
11890,SPIE,2003,0,0,0,0,0,0,37,45,-11,0
11891,SPIE,2004,0,0,0,0,0,0,40,46,-10,0
11892,SPIE,2005,0,0,0,0,0,1,44,47,-9,0
11893,SPIE,2006,0,0,0,0,0,1,45,48,-8,0
11894,SPIE,2007,0,0,0,0,0,0,42,49,-7,0
11895,SPIE,2008,0,0,0,0,0,0,46,50,-6,0
11896,SPIE,2009,0,0,0,0,0,0,44,51,-5,0
11897,SPIE,2010,0,0,0,0,0,0,45,52,-4,0
11898,SPIE,2011,0,0,0,0,0,0,44,53,-3,0
11899,SPIE,2012,0,0,0,0,0,0,45,54,-2,0
11900,SPIE,2013,0,0,0,0,0,0,46,55,-1,0
11901,SPIE,2014,0,0,0,0,0,0,51,56,0,1
11902,SPIE,2015,0,0,0,0,0,0,51,57,1,1
11903,SPIE,2016,0,0,0,0,0,0,57,58,2,1
11904,SPIE,2017,67.58,10,50,41.67,1,0,57,59,3,1
11905,SPIE,2018,64.61,11,45.45,54.55,1,0,50,60,4,1
11906,SPIE,2019,61.5,10,50,54.55,1,0,65,61,5,1
11907,SPIE,2020,76.73,10,40,50,1,0,68,62,6,1
11908,SPIE,2021,76.58,11,36.36,57.14,1,0,75,63,7,1
11909,SPIE,2022,74.37,11,45.45,66.67,1,0,79,64,8,1
11910,SPIRAX-SARCO ENGR.,2003,0,0,0,0,0,0,0,25,-11,0
11911,SPIRAX-SARCO ENGR.,2004,14.54,11,0,0,0,0,0,26,-10,0
11912,SPIRAX-SARCO ENGR.,2005,29.31,10,0,0,0,0,0,27,-9,0
11913,SPIRAX-SARCO ENGR.,2006,31.02,11,0,0,0,0,0,28,-8,0
11914,SPIRAX-SARCO ENGR.,2007,44.1,11,0,36.36,0,0,0,29,-7,0
11915,SPIRAX-SARCO ENGR.,2008,38.36,8,0,36.36,1,0,0,30,-6,0
11916,SPIRAX-SARCO ENGR.,2009,34.88,9,0,45.45,1,0,0,31,-5,0
11917,SPIRAX-SARCO ENGR.,2010,37.12,9,0,44.44,1,0,0,32,-4,0
11918,SPIRAX-SARCO ENGR.,2011,28.26,7,0,44.44,1,0,0,33,-3,0
11919,SPIRAX-SARCO ENGR.,2012,26.74,11,9.09,45.45,1,0,0,34,-2,0
11920,SPIRAX-SARCO ENGR.,2013,30.8,11,9.09,45.45,1,0,558,35,-1,0
11921,SPIRAX-SARCO ENGR.,2014,30.97,10,10,50,1,0,673,36,0,1
11922,SPIRAX-SARCO ENGR.,2015,42.76,10,10,50,1,0,794,37,1,1
11923,SPIRAX-SARCO ENGR.,2016,37.57,10,20,50,1,0,927,38,2,1
11924,SPIRAX-SARCO ENGR.,2017,38.57,10,20,50,1,0,1046,39,3,1
11925,SPIRAX-SARCO ENGR.,2018,45.87,10,20,54.55,1,0,1188,40,4,1
11926,SPIRAX-SARCO ENGR.,2019,45.62,11,27.27,58.33,1,0,1330,41,5,1
11927,SPIRAX-SARCO ENGR.,2020,53.72,12,41.67,61.54,1,0,1534,42,6,1
11928,SPIRAX-SARCO ENGR.,2021,52.09,11,36.36,75,1,0,1681,43,7,1
11929,SPIRAX-SARCO ENGR.,2022,53.54,11,36.36,72.73,1,0,1921,44,8,1
11930,SSAB B,2007,36.12,11,9.09,0,0,0,1018,1,-7,0
11931,SSAB B,2008,62.58,11,9.09,0,0,0,1080,2,-6,0
11932,SSAB B,2009,58.6,15,6.67,0,1,1,1020,3,-5,0
11933,SSAB B,2010,63.69,12,8.33,50,1,1,981,4,-4,0
11934,SSAB B,2011,64.43,13,7.69,68.75,0,0,1247,5,-3,0
11935,SSAB B,2012,60.02,14,7.14,35.71,0,0,1557,6,-2,0
11936,SSAB B,2013,59.36,14,7.14,33.33,0,1,1613,7,-1,0
11937,SSAB B,2014,60.51,14,14.29,38.89,1,0,1291,8,0,1
11938,SSAB B,2015,63.76,14,14.29,35.29,1,0,1149,9,1,1
11939,SSAB B,2016,62.54,14,21.43,37.5,1,0,882,10,2,1
11940,SSAB B,2017,73.16,14,21.43,40,1,0,942,11,3,1
11941,SSAB B,2018,74.14,14,21.43,40,1,0,1092,12,4,1
11942,SSAB B,2019,70.14,13,23.08,50,1,0,1430,13,5,1
11943,SSAB B,2020,73.22,12,33.33,57.14,1,1,1566,14,6,1
11944,SSAB B,2021,73.91,10,30,62.5,1,0,1752,15,7,1
11945,SSAB B,2022,72.21,11,27.27,57.14,1,0,1847,16,8,1
11946,SSE,2014,60.97,9,33.33,70,1,1,5611,1,0,1
11947,SSE,2015,64.41,8,25,80,1,1,6185,2,1,1
11948,SSE,2016,65.64,9,33.33,80,1,1,6911,3,2,1
11949,SSE,2017,60.21,9,33.33,66.67,1,1,7501,4,3,1
11950,SSE,2018,62.48,10,30,60,1,1,8125,5,4,1
11951,SSE,2019,60.73,10,30,66.67,1,1,9016,6,5,1
11952,SSE,2020,74.04,10,30,60,1,1,10637,7,6,1
11953,SSE,2021,82.48,11,36.36,50,1,1,13832,8,7,1
11954,SSE,2022,79.91,12,50,61.54,1,1,15942,9,8,1
11955,SSP GROUP,2003,0,0,0,0,0,0,2385,7,-11,0
11956,SSP GROUP,2004,0,0,0,0,0,0,2689,8,-10,0
11957,SSP GROUP,2005,0,0,0,0,0,1,2926,9,-9,0
11958,SSP GROUP,2006,0,0,0,0,0,1,3428,10,-8,0
11959,SSP GROUP,2007,0,0,0,0,0,1,4023,11,-7,0
11960,SSP GROUP,2008,0,0,0,0,0,1,4746,12,-6,0
11961,SSP GROUP,2009,0,0,0,0,0,1,5339,13,-5,0
11962,SSP GROUP,2010,0,0,0,0,0,1,6843,14,-4,0
11963,SSP GROUP,2011,0,0,0,0,0,1,7840,15,-3,0
11964,SSP GROUP,2012,0,0,0,0,0,1,8223,16,-2,0
11965,SSP GROUP,2013,0,0,0,0,0,1,8952,17,-1,0
11966,SSP GROUP,2014,0,0,0,0,0,1,9529,18,0,1
11967,SSP GROUP,2015,52.8,7,14.29,50,1,1,10184,19,1,1
11968,SSP GROUP,2016,57.19,7,14.29,57.14,1,1,10894,20,2,1
11969,SSP GROUP,2017,55.98,7,14.29,57.14,1,1,14089,21,3,1
11970,SSP GROUP,2018,56.09,7,14.29,57.14,1,1,14242,22,4,1
11971,SSP GROUP,2019,58.83,6,16.67,55.56,1,1,14740,23,5,1
11972,SSP GROUP,2020,59.06,7,28.57,62.5,1,0,15184,24,6,1
11973,SSP GROUP,2021,60.91,7,28.57,75,1,0,14508,25,7,1
11974,SSP GROUP,2022,62.09,8,50,70,1,0,16733,26,8,1
11975,ST.JAMES'S PLACE ORD,2003,0,0,0,0,0,1,6060,18,-11,0
11976,ST.JAMES'S PLACE ORD,2004,25.3,14,7.14,31.25,0,1,7500,19,-10,0
11977,ST.JAMES'S PLACE ORD,2005,32.92,13,7.69,33.33,0,1,9100,20,-9,0
11978,ST.JAMES'S PLACE ORD,2006,33.51,13,15.38,0,0,1,9910,21,-8,0
11979,ST.JAMES'S PLACE ORD,2007,49.25,13,15.38,42.86,1,0,11320,22,-7,0
11980,ST.JAMES'S PLACE ORD,2008,53.49,12,16.67,46.15,1,1,12450,23,-6,0
11981,ST.JAMES'S PLACE ORD,2009,41.99,12,16.67,38.46,1,1,12450,24,-5,0
11982,ST.JAMES'S PLACE ORD,2010,31.33,12,8.33,46.15,1,1,13310,25,-4,0
11983,ST.JAMES'S PLACE ORD,2011,49.48,13,7.69,61.54,1,1,12610,26,-3,0
11984,ST.JAMES'S PLACE ORD,2012,47.91,11,18.18,50,1,1,14310,27,-2,0
11985,ST.JAMES'S PLACE ORD,2013,51.54,12,33.33,46.15,1,1,16290,28,-1,0
11986,ST.JAMES'S PLACE ORD,2014,46.04,9,22.22,60,1,1,37358,29,0,1
11987,ST.JAMES'S PLACE ORD,2015,50.77,9,22.22,44.44,1,1,38450,30,1,1
11988,ST.JAMES'S PLACE ORD,2016,49.44,9,22.22,44.44,1,1,39813,31,2,1
11989,ST.JAMES'S PLACE ORD,2017,51.34,9,22.22,44.44,1,1,41661,32,3,1
11990,ST.JAMES'S PLACE ORD,2018,58.22,8,12.5,44.44,1,1,44114,33,4,1
11991,ST.JAMES'S PLACE ORD,2019,57.37,8,25,44.44,1,1,46245,34,5,1
11992,ST.JAMES'S PLACE ORD,2020,67.69,11,45.45,63.64,1,1,45960,35,6,1
11993,ST.JAMES'S PLACE ORD,2021,60.05,10,30,69.23,1,1,47437,36,7,1
11994,ST.JAMES'S PLACE ORD,2022,59.86,10,30,72.73,1,1,49690,37,8,1
11995,STANDARD CHARTERED,2003,0,0,0,0,0,1,5696,104,-11,0
11996,STANDARD CHARTERED,2004,45.98,15,6.67,55.56,0,1,5896,105,-10,0
11997,STANDARD CHARTERED,2005,56.97,15,13.33,60,1,1,5945,106,-9,0
11998,STANDARD CHARTERED,2006,54.21,14,14.29,0,1,1,5847,107,-8,0
11999,STANDARD CHARTERED,2007,62.32,15,13.33,62.5,1,1,5577,108,-7,0
12000,STANDARD CHARTERED,2008,59.41,14,14.29,64.71,1,1,5717,109,-6,0
